age,pages,first_item_prize,gender,ReBuy,News_click,revenue,population,GDP_inhab
44.0,3.0,44.0,0.0,False,5.0,164.0,65926261,9503
46.0,4.0,44.0,0.0,False,6.0,164.0,65926261,9503
35.0,6.0,42.0,0.0,False,0.0,135.0,65926261,9503
36.0,5.0,28.0,0.0,False,2.0,79.0,65926261,9503
24.0,5.0,57.0,1.0,False,7.0,272.0,65926261,9503
43.0,9.0,44.0,1.0,False,6.0,217.0,65926261,9503
60.0,6.0,42.0,1.0,False,7.0,230.0,65926261,9503
34.0,7.0,44.0,1.0,True,3.0,148.0,65926261,9503
52.0,5.0,10.0,0.0,False,2.0,98.0,65926261,9503
48.0,5.0,44.0,0.0,False,2.0,180.0,65926261,9503
25.0,7.0,10.0,1.0,True,2.0,160.0,65926261,9503
41.0,7.0,44.0,0.0,False,2.0,86.0,65926261,9503
33.0,5.0,15.5,1.0,False,3.0,84.0,65926261,9503
38.0,5.0,44.0,0.0,False,6.0,195.0,65926261,9503
31.0,5.0,57.0,0.0,False,6.0,85.0,65926261,9503
39.0,6.0,15.5,1.0,False,5.0,145.0,65926261,9503
51.0,4.0,22.0,1.0,False,2.0,144.0,65926261,9503
27.0,4.0,57.0,1.0,False,3.0,168.0,65926261,9503
41.0,7.0,22.0,0.0,False,10.0,239.0,65926261,9503
34.0,5.0,57.0,1.0,False,10.0,164.0,65926261,9503
49.0,5.0,22.0,0.0,True,0.0,68.0,65926261,9503
43.0,6.0,44.0,0.0,False,5.0,285.0,65926261,9503
31.0,5.0,44.0,1.0,False,4.0,164.0,65926261,9503
30.0,5.0,15.5,0.0,False,5.0,287.0,65926261,9503
40.0,9.0,57.0,0.0,False,5.0,239.0,65926261,9503
27.0,6.0,15.5,0.0,True,7.0,294.0,65926261,9503
30.0,5.0,44.0,1.0,False,1.0,145.0,65926261,9503
28.0,7.0,10.0,0.0,True,10.0,258.0,65926261,9503
29.0,4.0,15.5,0.0,False,3.0,95.0,65926261,9503
37.0,7.0,22.0,0.0,False,3.0,106.0,65926261,9503
35.0,7.0,44.0,0.0,False,4.0,239.0,65926261,9503
36.0,6.0,44.0,0.0,False,4.0,211.0,65926261,9503
26.0,4.0,57.0,0.0,False,3.0,111.0,65926261,9503
43.0,7.0,57.0,0.0,False,3.0,83.0,65926261,9503
36.0,9.0,22.0,1.0,False,4.0,234.0,65926261,9503
28.0,4.0,44.0,1.0,False,10.0,287.0,65926261,9503
41.0,9.0,44.0,1.0,False,5.0,285.0,65926261,9503
37.0,4.0,15.5,1.0,False,10.0,270.0,65926261,9503
30.0,6.0,22.0,0.0,False,5.0,164.0,65926261,9503
35.0,5.0,44.0,0.0,True,4.0,266.0,65926261,9503
41.0,3.0,22.0,1.0,False,5.0,156.0,65926261,9503
42.0,4.0,10.0,0.0,False,6.0,136.0,65926261,9503
48.0,6.0,44.0,1.0,False,0.0,115.0,65926261,9503
54.0,5.0,44.0,0.0,False,2.0,99.0,65926261,9503
29.0,5.0,15.5,0.0,False,7.0,255.0,65926261,9503
38.0,9.0,42.0,1.0,False,6.0,175.0,65926261,9503
31.0,6.0,42.0,1.0,False,7.0,274.0,65926261,9503
32.0,7.0,44.0,1.0,True,3.0,164.0,65926261,9503
36.0,5.0,57.0,0.0,False,2.0,117.0,65926261,9503
41.0,5.0,44.0,1.0,False,2.0,162.0,65926261,9503
43.0,7.0,57.0,0.0,True,2.0,292.0,65926261,9503
46.0,7.0,42.0,0.0,False,2.0,68.0,65926261,9503
51.0,5.0,44.0,1.0,False,3.0,124.0,65926261,9503
49.0,5.0,44.0,0.0,False,6.0,303.0,65926261,9503
29.0,5.0,28.0,0.0,False,6.0,164.0,65926261,9503
49.0,6.0,44.0,0.0,False,5.0,112.0,65926261,9503
38.0,4.0,57.0,1.0,False,2.0,145.0,65926261,9503
48.0,4.0,28.0,0.0,False,3.0,107.0,65926261,9503
31.0,7.0,57.0,0.0,False,10.0,211.0,65926261,9503
44.0,5.0,15.5,0.0,False,10.0,211.0,65926261,9503
33.0,5.0,44.0,0.0,True,0.0,169.0,65926261,9503
46.0,6.0,44.0,0.0,False,5.0,235.0,65926261,9503
38.0,5.0,42.0,0.0,False,4.0,235.0,65926261,9503
33.0,5.0,28.0,0.0,False,5.0,198.0,65926261,9503
41.0,9.0,57.0,1.0,False,5.0,317.0,65926261,9503
39.0,6.0,44.0,1.0,True,7.0,164.0,65926261,9503
48.0,5.0,42.0,1.0,False,1.0,121.0,65926261,9503
27.0,7.0,44.0,1.0,True,10.0,164.0,65926261,9503
49.0,4.0,10.0,0.0,False,3.0,97.0,65926261,9503
30.0,7.0,44.0,0.0,False,3.0,173.0,65926261,9503
36.0,7.0,10.0,1.0,False,4.0,236.0,65926261,9503
25.0,6.0,44.0,0.0,False,4.0,175.0,65926261,9503
31.0,4.0,15.5,1.0,False,3.0,107.0,65926261,9503
44.0,7.0,44.0,0.0,False,3.0,88.0,65926261,9503
43.0,9.0,57.0,0.0,False,4.0,285.0,65926261,9503
43.0,4.0,15.5,1.0,False,10.0,172.0,65926261,9503
38.0,9.0,22.0,1.0,False,5.0,164.0,65926261,9503
47.0,4.0,57.0,1.0,False,10.0,164.0,65926261,9503
34.0,6.0,22.0,0.0,False,5.0,242.0,65926261,9503
28.0,5.0,57.0,1.0,True,4.0,289.0,65926261,9503
43.0,3.0,22.0,0.0,False,5.0,150.0,65926261,9503
43.0,4.0,44.0,0.0,False,6.0,94.0,65926261,9503
39.0,6.0,44.0,1.0,False,0.0,97.0,65926261,9503
51.0,5.0,15.5,0.0,False,2.0,91.0,65926261,9503
42.0,5.0,57.0,0.0,False,7.0,272.0,65926261,9503
45.0,9.0,15.5,0.0,False,6.0,197.0,65926261,9503
33.0,6.0,44.0,1.0,False,7.0,298.0,65926261,9503
55.0,7.0,10.0,0.0,True,3.0,124.0,65926261,9503
44.0,5.0,15.5,0.0,False,2.0,63.0,65926261,9503
40.0,5.0,22.0,0.0,False,2.0,127.0,65926261,9503
41.0,7.0,44.0,0.0,True,2.0,61.0,65926261,9503
37.0,7.0,44.0,0.0,False,2.0,130.0,65926261,9503
36.0,5.0,57.0,0.0,False,3.0,132.0,65926261,9503
44.0,5.0,57.0,0.0,False,6.0,294.0,65926261,9503
25.0,5.0,22.0,1.0,False,6.0,207.0,65926261,9503
40.0,6.0,44.0,1.0,False,5.0,244.0,65926261,9503
44.0,4.0,44.0,1.0,False,2.0,99.0,65926261,9503
32.0,4.0,15.5,1.0,False,3.0,96.0,65926261,9503
41.0,7.0,22.0,0.0,False,10.0,164.0,65926261,9503
46.0,5.0,44.0,0.0,False,10.0,301.0,65926261,9503
43.0,5.0,22.0,1.0,True,0.0,265.0,65926261,9503
48.0,6.0,10.0,0.0,False,5.0,281.0,65926261,9503
41.0,5.0,44.0,1.0,False,4.0,164.0,65926261,9503
45.0,5.0,44.0,0.0,False,5.0,223.0,65926261,9503
41.0,9.0,15.5,0.0,False,5.0,214.0,65926261,9503
45.0,6.0,42.0,1.0,True,7.0,309.0,65926261,9503
42.0,5.0,42.0,1.0,False,1.0,145.0,65926261,9503
45.0,7.0,44.0,1.0,True,10.0,164.0,65926261,9503
38.0,4.0,57.0,0.0,False,3.0,76.0,65926261,9503
40.0,7.0,44.0,1.0,False,3.0,66.0,65926261,9503
32.0,7.0,57.0,0.0,False,4.0,164.0,65926261,9503
37.0,6.0,42.0,0.0,False,4.0,294.0,65926261,9503
31.0,4.0,44.0,1.0,False,3.0,144.0,65926261,9503
31.0,7.0,44.0,0.0,False,3.0,65.0,65926261,9503
28.0,9.0,28.0,0.0,False,4.0,173.0,65926261,9503
37.0,4.0,44.0,0.0,False,10.0,151.0,65926261,9503
41.0,9.0,57.0,1.0,False,5.0,164.0,65926261,9503
43.0,4.0,28.0,0.0,False,10.0,148.0,65926261,9503
33.0,6.0,57.0,0.0,False,5.0,164.0,65926261,9503
28.0,5.0,15.5,0.0,True,4.0,133.0,65926261,9503
47.0,3.0,44.0,0.0,False,5.0,184.0,65926261,9503
44.0,4.0,44.0,0.0,False,6.0,164.0,65926261,9503
26.0,6.0,42.0,0.0,False,0.0,111.0,65926261,9503
44.0,5.0,28.0,0.0,False,2.0,58.0,65926261,9503
34.0,5.0,57.0,1.0,False,7.0,227.0,65926261,9503
39.0,9.0,44.0,1.0,False,6.0,172.0,65926261,9503
42.0,6.0,42.0,1.0,False,7.0,316.0,65926261,9503
31.0,7.0,44.0,1.0,True,3.0,159.0,65926261,9503
24.0,5.0,10.0,0.0,False,2.0,107.0,65926261,9503
32.0,5.0,44.0,0.0,False,2.0,100.0,65926261,9503
46.0,7.0,10.0,1.0,True,2.0,178.0,65926261,9503
44.0,7.0,44.0,0.0,False,2.0,134.0,65926261,9503
47.0,5.0,15.5,1.0,False,3.0,60.0,65926261,9503
34.0,5.0,44.0,0.0,False,6.0,201.0,65926261,9503
50.0,5.0,57.0,0.0,False,6.0,296.0,65926261,9503
46.0,6.0,15.5,1.0,False,5.0,205.0,65926261,9503
44.0,4.0,22.0,1.0,False,2.0,86.0,65926261,9503
38.0,4.0,57.0,1.0,False,3.0,143.0,65926261,9503
52.0,7.0,22.0,0.0,False,10.0,311.0,65926261,9503
48.0,5.0,57.0,1.0,False,10.0,296.0,65926261,9503
37.0,5.0,22.0,0.0,True,0.0,73.0,65926261,9503
33.0,6.0,44.0,0.0,False,5.0,230.0,65926261,9503
38.0,5.0,44.0,1.0,False,4.0,270.0,65926261,9503
24.0,5.0,15.5,0.0,False,5.0,234.0,65926261,9503
32.0,9.0,57.0,0.0,False,5.0,164.0,65926261,9503
54.0,6.0,15.5,0.0,True,7.0,187.0,65926261,9503
38.0,5.0,44.0,1.0,False,1.0,117.0,65926261,9503
38.0,7.0,10.0,0.0,True,10.0,89.0,65926261,9503
20.0,4.0,15.5,0.0,False,3.0,31.0,65926261,9503
31.0,7.0,22.0,0.0,False,3.0,76.0,65926261,9503
29.0,7.0,44.0,0.0,False,4.0,146.0,65926261,9503
38.0,6.0,44.0,0.0,False,4.0,164.0,65926261,9503
37.0,4.0,57.0,0.0,False,3.0,115.0,65926261,9503
26.0,7.0,57.0,0.0,False,3.0,116.0,65926261,9503
45.0,9.0,22.0,1.0,False,4.0,255.0,65926261,9503
46.0,4.0,44.0,1.0,False,10.0,101.0,65926261,9503
34.0,9.0,44.0,1.0,False,5.0,205.0,65926261,9503
40.0,4.0,15.5,1.0,False,10.0,297.0,65926261,9503
21.0,6.0,22.0,0.0,False,5.0,112.0,65926261,9503
29.0,5.0,44.0,0.0,True,4.0,164.0,65926261,9503
51.0,3.0,22.0,1.0,False,5.0,258.0,65926261,9503
28.0,4.0,10.0,0.0,False,6.0,264.0,65926261,9503
36.0,6.0,44.0,1.0,False,0.0,57.0,65926261,9503
36.0,5.0,44.0,0.0,False,2.0,96.0,65926261,9503
42.0,5.0,15.5,0.0,False,7.0,177.0,65926261,9503
22.0,9.0,42.0,1.0,False,6.0,296.0,65926261,9503
30.0,6.0,42.0,1.0,False,7.0,213.0,65926261,9503
26.0,7.0,44.0,1.0,True,3.0,126.0,65926261,9503
48.0,5.0,57.0,0.0,False,2.0,180.0,65926261,9503
34.0,5.0,44.0,1.0,False,2.0,198.0,65926261,9503
50.0,7.0,57.0,0.0,True,2.0,100.0,65926261,9503
28.0,7.0,42.0,0.0,False,2.0,98.0,65926261,9503
24.0,5.0,44.0,1.0,False,3.0,110.0,65926261,9503
28.0,5.0,44.0,0.0,False,6.0,226.0,65926261,9503
34.0,5.0,28.0,0.0,False,6.0,210.0,65926261,9503
35.0,6.0,44.0,0.0,False,5.0,189.0,65926261,9503
38.0,4.0,57.0,1.0,False,2.0,125.0,65926261,9503
43.0,4.0,28.0,0.0,False,3.0,84.0,65926261,9503
26.0,7.0,57.0,0.0,False,10.0,217.0,65926261,9503
54.0,6.0,44.0,1.0,True,4.0,280.0,65926261,9503
33.0,6.0,15.5,0.0,False,1.0,34.0,65926261,9503
27.0,6.0,44.0,0.0,False,7.0,108.0,65926261,9503
43.0,7.0,42.0,1.0,False,6.0,119.0,65926261,9503
28.0,3.0,57.0,0.0,False,6.0,82.0,65926261,9503
24.0,9.0,42.0,1.0,False,3.0,31.0,65926261,9503
43.0,7.0,22.0,0.0,True,6.0,69.0,65926261,9503
41.0,4.0,44.0,0.0,False,0.0,33.0,65926261,9503
52.0,3.0,22.0,1.0,True,5.0,73.0,65926261,9503
49.0,9.0,44.0,1.0,False,1.0,48.0,65926261,9503
44.0,7.0,22.0,1.0,False,8.0,67.0,65926261,9503
51.0,7.0,15.5,0.0,False,9.0,46.0,65926261,9503
51.0,5.0,28.0,0.0,False,7.0,42.0,65926261,9503
42.0,7.0,44.0,0.0,False,2.0,41.0,65926261,9503
39.0,6.0,15.5,0.0,False,5.0,47.0,65926261,9503
38.0,4.0,44.0,0.0,False,4.0,112.0,65926261,9503
39.0,3.0,57.0,0.0,False,4.0,65.0,65926261,9503
36.0,2.0,57.0,0.0,True,2.0,53.0,65926261,9503
39.0,4.0,10.0,0.0,True,9.0,48.0,65926261,9503
35.0,6.0,44.0,0.0,False,4.0,107.0,65926261,9503
49.0,5.0,28.0,0.0,False,6.0,94.0,65926261,9503
29.0,5.0,28.0,0.0,False,8.0,99.0,65926261,9503
41.0,5.0,44.0,0.0,False,5.0,152.0,65926261,9503
46.0,5.0,44.0,0.0,False,1.0,57.0,65926261,9503
31.0,3.0,44.0,0.0,True,10.0,173.0,65926261,9503
38.0,4.0,44.0,0.0,False,4.0,141.0,65926261,9503
41.0,4.0,57.0,0.0,False,4.0,144.0,65926261,9503
29.0,5.0,22.0,0.0,False,4.0,75.0,65926261,9503
48.0,7.0,10.0,1.0,False,0.0,27.0,65926261,9503
24.0,4.0,15.5,0.0,False,6.0,56.0,65926261,9503
42.0,4.0,22.0,1.0,False,4.0,47.0,65926261,9503
26.0,5.0,44.0,0.0,False,5.0,256.0,65926261,9503
26.0,3.0,15.5,0.0,False,4.0,59.0,65926261,9503
37.0,8.0,10.0,1.0,True,4.0,57.0,65926261,9503
22.0,5.0,42.0,0.0,True,7.0,116.0,65926261,9503
40.0,7.0,22.0,1.0,False,7.0,101.0,65926261,9503
39.0,5.0,22.0,0.0,False,6.0,96.0,65926261,9503
59.0,7.0,44.0,0.0,True,3.0,52.0,65926261,9503
33.0,5.0,15.5,1.0,False,4.0,56.0,65926261,9503
30.0,7.0,22.0,1.0,False,6.0,99.0,65926261,9503
29.0,6.0,15.5,1.0,True,4.0,74.0,65926261,9503
42.0,6.0,22.0,0.0,False,1.0,30.0,65926261,9503
43.0,6.0,10.0,0.0,False,7.0,64.0,65926261,9503
35.0,7.0,57.0,0.0,False,6.0,144.0,65926261,9503
27.0,3.0,28.0,0.0,False,6.0,115.0,65926261,9503
53.0,9.0,44.0,0.0,False,3.0,34.0,65926261,9503
27.0,7.0,42.0,0.0,True,6.0,116.0,65926261,9503
26.0,4.0,44.0,0.0,False,0.0,48.0,65926261,9503
47.0,3.0,15.5,0.0,True,5.0,58.0,65926261,9503
23.0,9.0,15.5,0.0,False,1.0,34.0,65926261,9503
42.0,7.0,44.0,0.0,False,8.0,120.0,65926261,9503
43.0,7.0,10.0,0.0,False,9.0,75.0,65926261,9503
36.0,5.0,44.0,0.0,False,7.0,214.0,65926261,9503
52.0,7.0,42.0,0.0,False,2.0,33.0,65926261,9503
33.0,6.0,22.0,0.0,False,5.0,99.0,65926261,9503
51.0,4.0,15.5,0.0,False,4.0,64.0,65926261,9503
19.0,3.0,15.5,0.0,False,4.0,52.0,65926261,9503
30.0,2.0,10.0,0.0,True,2.0,17.0,65926261,9503
29.0,4.0,57.0,1.0,True,9.0,142.0,65926261,9503
47.0,6.0,44.0,0.0,False,4.0,119.0,65926261,9503
46.0,5.0,44.0,1.0,False,6.0,143.0,65926261,9503
35.0,5.0,15.5,0.0,False,8.0,50.0,65926261,9503
28.0,5.0,44.0,0.0,False,5.0,97.0,65926261,9503
41.0,5.0,42.0,1.0,False,1.0,46.0,65926261,9503
41.0,3.0,57.0,0.0,True,10.0,122.0,65926261,9503
32.0,4.0,42.0,1.0,False,4.0,114.0,65926261,9503
33.0,4.0,22.0,0.0,False,4.0,111.0,65926261,9503
35.0,5.0,44.0,0.0,False,4.0,60.0,65926261,9503
40.0,7.0,22.0,1.0,False,0.0,27.0,65926261,9503
35.0,4.0,44.0,1.0,False,6.0,195.0,65926261,9503
27.0,4.0,22.0,1.0,False,4.0,90.0,65926261,9503
29.0,5.0,15.5,0.0,False,5.0,67.0,65926261,9503
27.0,3.0,28.0,0.0,False,4.0,75.0,65926261,9503
22.0,8.0,44.0,0.0,True,4.0,81.0,65926261,9503
41.0,5.0,15.5,0.0,True,7.0,54.0,65926261,9503
41.0,7.0,44.0,0.0,False,7.0,175.0,65926261,9503
34.0,5.0,57.0,0.0,False,6.0,147.0,65926261,9503
40.0,7.0,57.0,0.0,True,3.0,54.0,65926261,9503
37.0,5.0,10.0,0.0,False,4.0,69.0,65926261,9503
33.0,7.0,44.0,0.0,False,6.0,65.0,65926261,9503
39.0,6.0,28.0,0.0,True,4.0,71.0,65926261,9503
37.0,6.0,28.0,0.0,False,1.0,26.0,65926261,9503
52.0,6.0,44.0,0.0,False,7.0,127.0,65926261,9503
28.0,7.0,44.0,0.0,False,6.0,92.0,65926261,9503
33.0,3.0,44.0,0.0,False,6.0,142.0,65926261,9503
40.0,9.0,44.0,0.0,False,3.0,98.0,65926261,9503
32.0,7.0,57.0,0.0,True,6.0,118.0,65926261,9503
43.0,4.0,22.0,0.0,False,0.0,43.0,65926261,9503
40.0,3.0,10.0,1.0,True,5.0,67.0,65926261,9503
32.0,9.0,15.5,0.0,False,1.0,31.0,65926261,9503
32.0,7.0,22.0,1.0,False,8.0,83.0,65926261,9503
45.0,7.0,44.0,0.0,False,9.0,179.0,65926261,9503
32.0,5.0,15.5,0.0,False,7.0,46.0,65926261,9503
39.0,7.0,10.0,1.0,False,2.0,23.0,65926261,9503
48.0,6.0,42.0,0.0,False,5.0,100.0,65926261,9503
42.0,4.0,22.0,1.0,False,4.0,75.0,65926261,9503
45.0,3.0,22.0,0.0,False,4.0,86.0,65926261,9503
38.0,2.0,44.0,0.0,True,2.0,37.0,65926261,9503
38.0,4.0,15.5,1.0,True,9.0,88.0,65926261,9503
53.0,6.0,22.0,1.0,False,4.0,65.0,65926261,9503
38.0,5.0,15.5,1.0,False,6.0,92.0,65926261,9503
37.0,5.0,22.0,0.0,False,8.0,62.0,65926261,9503
29.0,5.0,10.0,0.0,False,5.0,64.0,65926261,9503
35.0,5.0,57.0,0.0,False,1.0,64.0,65926261,9503
34.0,3.0,28.0,0.0,True,10.0,95.0,65926261,9503
25.0,4.0,44.0,0.0,False,4.0,122.0,65926261,9503
41.0,4.0,42.0,0.0,False,4.0,91.0,65926261,9503
22.0,5.0,44.0,0.0,False,4.0,38.0,65926261,9503
45.0,7.0,15.5,0.0,False,0.0,27.0,65926261,9503
45.0,4.0,15.5,0.0,False,6.0,36.0,65926261,9503
36.0,4.0,44.0,0.0,False,4.0,178.0,65926261,9503
33.0,5.0,10.0,0.0,False,5.0,17.0,65926261,9503
53.0,3.0,44.0,0.0,False,4.0,147.0,65926261,9503
46.0,8.0,42.0,0.0,True,4.0,109.0,65926261,9503
42.0,5.0,22.0,0.0,True,7.0,58.0,65926261,9503
25.0,7.0,15.5,0.0,False,7.0,51.0,65926261,9503
33.0,5.0,15.5,0.0,False,6.0,24.0,65926261,9503
37.0,7.0,10.0,0.0,True,3.0,27.0,65926261,9503
47.0,5.0,57.0,1.0,False,4.0,38.0,65926261,9503
44.0,7.0,44.0,0.0,False,6.0,183.0,65926261,9503
22.0,6.0,44.0,1.0,True,4.0,219.0,65926261,9503
32.0,6.0,15.5,0.0,False,1.0,22.0,65926261,9503
30.0,6.0,44.0,0.0,False,7.0,94.0,65926261,9503
38.0,7.0,42.0,1.0,False,6.0,97.0,65926261,9503
48.0,3.0,57.0,0.0,False,6.0,143.0,65926261,9503
28.0,9.0,42.0,1.0,False,3.0,44.0,65926261,9503
38.0,7.0,22.0,0.0,True,6.0,94.0,65926261,9503
35.0,4.0,44.0,0.0,False,0.0,12.0,65926261,9503
37.0,3.0,22.0,1.0,True,5.0,54.0,65926261,9503
36.0,9.0,44.0,1.0,False,1.0,80.0,65926261,9503
27.0,7.0,22.0,1.0,False,8.0,81.0,65926261,9503
36.0,7.0,15.5,0.0,False,9.0,83.0,65926261,9503
36.0,5.0,28.0,0.0,False,7.0,84.0,65926261,9503
34.0,7.0,44.0,0.0,False,2.0,54.0,65926261,9503
30.0,6.0,15.5,0.0,False,5.0,28.0,65926261,9503
43.0,4.0,44.0,0.0,False,4.0,119.0,65926261,9503
36.0,3.0,57.0,0.0,False,4.0,47.0,65926261,9503
37.0,2.0,57.0,0.0,True,2.0,46.0,65926261,9503
42.0,4.0,10.0,0.0,True,9.0,52.0,65926261,9503
36.0,6.0,44.0,0.0,False,4.0,73.0,65926261,9503
47.0,5.0,28.0,0.0,False,6.0,78.0,65926261,9503
48.0,5.0,28.0,0.0,False,8.0,66.0,65926261,9503
54.0,5.0,44.0,0.0,False,5.0,115.0,65926261,9503
43.0,5.0,44.0,0.0,False,1.0,24.0,65926261,9503
30.0,3.0,44.0,0.0,True,10.0,141.0,65926261,9503
25.0,4.0,44.0,0.0,False,4.0,245.0,65926261,9503
25.0,4.0,57.0,0.0,False,4.0,129.0,65926261,9503
39.0,5.0,22.0,0.0,False,4.0,98.0,65926261,9503
46.0,7.0,10.0,1.0,False,0.0,19.0,65926261,9503
38.0,4.0,15.5,0.0,False,6.0,90.0,65926261,9503
47.0,4.0,22.0,1.0,False,4.0,94.0,65926261,9503
37.0,5.0,44.0,0.0,False,5.0,250.0,65926261,9503
34.0,3.0,15.5,0.0,False,4.0,87.0,65926261,9503
34.0,8.0,10.0,1.0,True,4.0,53.0,65926261,9503
36.0,5.0,42.0,0.0,True,7.0,99.0,65926261,9503
19.0,7.0,22.0,1.0,False,7.0,53.0,65926261,9503
38.0,5.0,22.0,0.0,False,6.0,77.0,65926261,9503
43.0,7.0,44.0,0.0,True,3.0,41.0,65926261,9503
26.0,5.0,15.5,1.0,False,4.0,33.0,65926261,9503
43.0,7.0,22.0,1.0,False,6.0,81.0,65926261,9503
43.0,6.0,15.5,1.0,True,4.0,93.0,65926261,9503
43.0,6.0,22.0,0.0,False,1.0,24.0,65926261,9503
47.0,6.0,10.0,0.0,False,7.0,49.0,65926261,9503
51.0,7.0,57.0,0.0,False,6.0,100.0,65926261,9503
41.0,3.0,28.0,0.0,False,6.0,123.0,65926261,9503
24.0,9.0,44.0,0.0,False,3.0,59.0,65926261,9503
26.0,7.0,42.0,0.0,True,6.0,98.0,65926261,9503
36.0,4.0,44.0,0.0,False,0.0,41.0,65926261,9503
38.0,3.0,15.5,0.0,True,5.0,76.0,65926261,9503
34.0,9.0,15.5,0.0,False,1.0,39.0,65926261,9503
23.0,7.0,44.0,0.0,False,8.0,192.0,65926261,9503
32.0,7.0,10.0,0.0,False,9.0,50.0,65926261,9503
18.0,5.0,44.0,0.0,False,7.0,159.0,65926261,9503
26.0,7.0,42.0,0.0,False,2.0,46.0,65926261,9503
44.0,6.0,22.0,0.0,False,5.0,74.0,65926261,9503
33.0,4.0,15.5,0.0,False,4.0,78.0,65926261,9503
47.0,3.0,15.5,0.0,False,4.0,86.0,65926261,9503
33.0,2.0,10.0,0.0,True,2.0,24.0,65926261,9503
31.0,4.0,57.0,1.0,True,9.0,100.0,65926261,9503
43.0,6.0,44.0,0.0,False,4.0,228.0,65926261,9503
35.0,5.0,44.0,1.0,False,6.0,183.0,65926261,9503
45.0,5.0,15.5,0.0,False,8.0,62.0,65926261,9503
25.0,5.0,44.0,0.0,False,5.0,107.0,65926261,9503
42.0,5.0,42.0,1.0,False,1.0,16.0,65926261,9503
26.0,3.0,57.0,0.0,True,10.0,39.0,65926261,9503
21.0,4.0,42.0,1.0,False,4.0,93.0,65926261,9503
41.0,4.0,22.0,0.0,False,4.0,34.0,65926261,9503
38.0,5.0,44.0,0.0,False,4.0,73.0,65926261,9503
32.0,7.0,22.0,1.0,False,0.0,28.0,65926261,9503
36.0,4.0,44.0,1.0,False,6.0,210.0,65926261,9503
40.0,4.0,22.0,1.0,False,4.0,48.0,65926261,9503
27.0,5.0,15.5,0.0,False,5.0,41.0,65926261,9503
35.0,3.0,28.0,0.0,False,4.0,66.0,65926261,9503
55.0,8.0,44.0,0.0,True,4.0,151.0,65926261,9503
25.0,5.0,15.5,0.0,True,7.0,38.0,65926261,9503
45.0,7.0,44.0,0.0,False,7.0,119.0,65926261,9503
29.0,5.0,57.0,0.0,False,6.0,93.0,65926261,9503
21.0,7.0,57.0,0.0,True,3.0,63.0,65926261,9503
26.0,5.0,10.0,0.0,False,4.0,30.0,65926261,9503
29.0,7.0,44.0,0.0,False,6.0,143.0,65926261,9503
47.0,10.0,10.0,1.0,False,2.0,45.0,65926261,9503
26.0,10.0,44.0,0.0,True,6.0,116.0,65926261,9503
44.0,2.0,28.0,1.0,True,3.0,46.0,65926261,9503
29.0,7.0,57.0,0.0,True,2.0,76.0,65926261,9503
52.0,8.0,15.5,1.0,True,6.0,162.0,65926261,9503
42.0,5.0,15.5,0.0,True,4.0,74.0,65926261,9503
34.0,3.0,15.5,0.0,False,5.0,110.0,65926261,9503
48.0,6.0,42.0,0.0,False,4.0,135.0,65926261,9503
31.0,3.0,15.5,0.0,False,0.0,52.0,65926261,9503
49.0,6.0,15.5,1.0,False,2.0,50.0,65926261,9503
44.0,6.0,15.5,0.0,True,6.0,111.0,65926261,9503
38.0,7.0,42.0,1.0,False,6.0,165.0,65926261,9503
35.0,6.0,44.0,1.0,False,3.0,87.0,65926261,9503
25.0,6.0,28.0,0.0,False,10.0,133.0,65926261,9503
35.0,6.0,42.0,0.0,False,3.0,54.0,65926261,9503
45.0,7.0,22.0,1.0,False,3.0,46.0,65926261,9503
30.0,8.0,28.0,0.0,True,7.0,103.0,65926261,9503
33.0,4.0,57.0,0.0,False,9.0,201.0,65926261,9503
46.0,5.0,42.0,0.0,False,5.0,183.0,65926261,9503
28.0,7.0,44.0,0.0,False,3.0,45.0,65926261,9503
47.0,7.0,22.0,0.0,False,8.0,158.0,65926261,9503
20.0,4.0,28.0,1.0,False,6.0,179.0,65926261,9503
19.0,6.0,10.0,0.0,False,6.0,93.0,65926261,9503
34.0,7.0,42.0,1.0,True,3.0,46.0,65926261,9503
48.0,9.0,57.0,0.0,False,3.0,59.0,65926261,9503
28.0,6.0,15.5,0.0,False,2.0,43.0,65926261,9503
26.0,6.0,42.0,1.0,False,6.0,157.0,65926261,9503
27.0,8.0,22.0,0.0,True,2.0,57.0,65926261,9503
39.0,6.0,15.5,0.0,True,3.0,36.0,65926261,9503
21.0,6.0,44.0,0.0,True,5.0,282.0,65926261,9503
34.0,4.0,44.0,1.0,False,8.0,21.0,65926261,9503
26.0,7.0,44.0,0.0,False,0.0,59.0,65926261,9503
30.0,4.0,57.0,1.0,False,3.0,69.0,65926261,9503
59.0,5.0,44.0,0.0,False,5.0,112.0,65926261,9503
21.0,5.0,10.0,1.0,True,8.0,118.0,65926261,9503
39.0,9.0,44.0,0.0,False,4.0,246.0,65926261,9503
25.0,7.0,44.0,0.0,False,3.0,49.0,65926261,9503
42.0,3.0,28.0,0.0,True,3.0,31.0,65926261,9503
44.0,6.0,44.0,0.0,False,2.0,83.0,65926261,9503
39.0,4.0,15.5,1.0,True,4.0,89.0,65926261,9503
39.0,10.0,44.0,0.0,False,2.0,98.0,65926261,9503
56.0,10.0,28.0,1.0,True,6.0,148.0,65926261,9503
54.0,2.0,44.0,1.0,True,3.0,36.0,65926261,9503
38.0,7.0,44.0,0.0,True,2.0,130.0,65926261,9503
